Voltage Range (V): ,0.9,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
143.4210, -2324341.75, 4.22, 11.61, 5.60, 0.39, 5.75, -15.94, 4.91, 0.13, 6.22, 0.00, -5.97, 0.14, 6.11, -0.00, 0.05, -31957732.0000, 23551222.0000, 8.8729, 10.5798, nan, -0.0140, 3.3272, -0.0000, 0
144.8160, -1162170.37, 4.16, 5.87, 5.60, 0.39, 5.67, -7.69, 4.96, 0.13, 6.26, 0.00, -5.99, 0.14, 6.11, -0.00, 0.03, -15978855.0000, 11775613.0000, 8.7177, 10.6756, nan, -0.0140, 3.3718, -0.0000, 0
146.2110, -581084.56, 4.13, 2.99, 5.55, 0.40, 5.64, -3.57, 4.98, 0.13, 6.23, 0.00, -5.99, 0.14, 6.15, -0.00, 0.06, -7989419.0000, 5887808.0000, 8.7276, 10.7237, nan, -0.0139, 3.4222, -0.0000, 0
147.6060, -290541.65, 3.97, 1.56, 5.57, 0.40, 5.67, -1.51, 4.99, 0.13, 6.22, 0.00, -6.00, 0.14, 6.13, -0.00, 0.03, -3994700.0000, 2943905.5000, 8.8107, 10.7476, nan, -0.0140, 3.4193, -0.0000, 0
149.0010, -145270.20, 3.88, 0.84, 5.54, 0.40, 5.68, -0.48, 4.99, 0.13, 6.26, 0.00, -6.00, 0.14, 6.06, -0.00, 0.07, -1997340.6250, 1471953.8750, 8.8521, 10.7595, nan, -0.0140, 3.3901, -0.0000, 0
150.3950, -72634.50, 3.89, 0.48, 5.57, 0.40, 5.64, 0.04, 5.00, 0.13, 6.23, 0.00, -6.00, 0.14, 6.08, -0.00, 0.08, -998661.0625, 735978.2500, 8.7512, 10.7655, nan, -0.0140, 3.3564, -0.0000, 0
151.7900, -36316.61, 3.75, 0.30, 5.53, 0.40, 5.62, 0.29, 4.95, 0.13, 6.21, 0.00, -5.95, 0.14, 6.09, -0.00, 0.09, -499321.6250, 367990.4062, 8.7444, 10.6608, nan, -0.0139, 3.3866, -0.0000, 0
153.1850, -18157.69, 3.82, 0.21, 5.57, 0.40, 5.66, 0.42, 4.92, 0.13, 6.21, 0.00, -5.97, 0.14, 6.10, -0.00, 0.15, -249651.4843, 183996.5312, 8.8190, 10.6084, nan, -0.0138, 3.4016, -0.0000, 0
154.5800, -9078.22, 3.81, 0.16, 5.53, 0.40, 5.63, 0.49, 4.91, 0.13, 6.25, 0.00, -5.99, 0.14, 6.05, -0.00, 0.12, -124816.3593, 91999.5546, 8.7346, 10.5823, nan, -0.0139, 3.3344, -0.0000, 0
155.9740, -4538.50, 3.86, 0.14, 5.57, 0.40, 5.62, 0.52, 4.91, 0.13, 6.28, 0.00, -5.94, 0.14, 6.02, -0.00, 0.06, -62398.8593, 46001.0820, 8.6923, 10.5692, nan, -0.0139, 3.3474, -0.0000, 0
157.3690, -2268.66, 3.98, 0.13, 5.58, 0.40, 5.61, 0.54, 4.90, 0.13, 6.24, 0.00, -5.97, 0.14, 6.06, -0.00, 0.08, -31189.9511, 23001.8457, 8.6711, 10.5626, nan, -0.0140, 3.3352, -0.0000, 0
158.7640, -1133.72, 3.94, 0.13, 5.54, 0.40, 5.65, 0.54, 4.90, 0.13, 6.17, 0.00, -5.99, 0.14, 6.13, -0.00, 0.04, -15585.6552, 11502.2050, 8.7387, 10.5593, nan, -0.0139, 3.3554, 0.0000, 0
160.1580, -566.27, 3.92, 0.12, 5.52, 0.40, 5.68, 0.55, 4.95, 0.13, 6.18, 0.00, -5.99, 0.14, 6.12, -0.00, 0.07, -7783.8120, 5752.3857, 8.8161, 10.6654, nan, -0.0139, 3.3859, -0.0000, 0
161.5520, -282.56, 4.06, 0.12, 5.51, 0.40, 5.69, 0.55, 4.98, 0.13, 6.14, 0.00, -5.95, 0.14, 6.16, -0.00, 0.04, -3882.5251, 2877.4758, 8.8095, 10.7575, nan, -0.0138, 3.4293, -0.0000, 0
162.9470, -140.69, 4.03, 0.12, 5.56, 0.40, 5.64, 0.55, 4.99, 0.13, 6.22, 0.00, -5.97, 0.14, 6.18, -0.00, 0.02, -1932.0157, 1440.0443, 8.7298, 10.7647, nan, -0.0140, 3.4027, -0.0000, 0
164.3410, -69.77, 4.11, 0.12, 5.58, 0.40, 5.72, 0.55, 4.99, 0.13, 6.26, 0.00, -5.94, 0.14, 6.19, -0.00, 0.06, -956.6269, 721.3287, 8.8898, 10.7681, nan, -0.0139, 3.3894, -0.0000, 0
165.7350, -34.29, 4.11, 0.12, 5.54, 0.40, 5.71, 0.55, 5.00, 0.13, 6.28, 0.00, -5.97, 0.14, 6.14, -0.00, 0.03, -468.8355, 361.9474, 8.8479, 10.7699, nan, -0.0140, 3.4031, -0.0000, 0
167.1300, -16.54, 4.05, 0.12, 5.47, 0.40, 5.66, 0.55, 4.95, 0.13, 6.29, 0.00, -5.98, 0.14, 6.12, -0.00, 0.06, -224.8583, 182.2334, 8.7928, 10.6630, nan, -0.0139, 3.3631, -0.0000, 0
168.5230, -7.68, 4.03, 0.12, 5.53, 0.40, 5.63, 0.55, 4.92, 0.13, 6.35, 0.00, -5.99, 0.14, 6.06, -0.00, 0.03, -103.1823, 92.4232, 8.7215, 10.6095, nan, -0.0140, 3.3150, -0.0000, 0
169.9180, -3.23, 4.01, 0.12, 5.52, 0.40, 5.61, 0.55, 4.96, 0.13, 6.32, 0.00, -5.90, 0.14, 6.08, -0.00, 0.07, -42.0318, 47.4947, 8.6859, 10.6906, nan, -0.0138, 3.3176, -0.0000, 0
171.3120, -0.98, 3.91, 0.12, 5.46, 0.40, 5.61, 0.55, 4.93, 0.13, 6.36, 0.00, -5.95, 0.14, 6.09, -0.00, 0.03, -11.6375, 25.0073, 8.7117, 10.6234, nan, -0.0139, 3.3186, -0.0000, 0
172.7060, 0.12, 3.90, 0.12, 5.48, 0.40, 5.65, 0.55, 4.87, 0.13, 6.33, 0.00, -5.97, 0.14, 6.10, -0.00, 0.07, 3.5017, 13.7868, 8.7590, 10.4820, nan, -0.0139, 3.3207, -0.0000, 0
174.1000, 0.65, 4.00, 0.12, 5.49, 0.40, 5.68, 0.55, 4.93, 0.13, 6.32, 0.00, -5.99, 0.14, 6.10, -0.00, 0.03, 11.2288, 8.1766, 8.7811, 10.6659, nan, -0.0139, 3.3218, -0.0000, 0
175.4940, 0.92, 4.05, 0.12, 5.49, 0.40, 5.64, 0.55, 4.92, 0.13, 6.31, 0.00, -5.94, 0.14, 6.10, -0.00, 0.02, 15.0925, 5.3713, 8.7156, 10.6111, nan, -0.0138, 3.3693, -0.0000, 0
176.8880, 1.05, 4.03, 0.12, 5.50, 0.40, 5.62, 0.55, 4.96, 0.13, 6.30, 0.00, -5.97, 0.14, 6.10, -0.00, 0.06, 16.7930, 3.8828, 8.6828, 10.6914, nan, -0.0140, 3.2977, -0.0000, 0
178.2820, 1.12, 4.01, 0.11, 5.55, 0.40, 5.61, 0.55, 4.98, 0.13, 6.25, 0.00, -5.99, 0.14, 6.05, -0.00, 0.13, 17.6434, 3.1604, 8.7102, 10.7316, nan, -0.0140, 3.3291, -0.0000, 0
179.6770, 1.15, 4.01, 0.12, 5.52, 0.40, 5.60, 0.55, 4.99, 0.13, 6.23, 0.00, -5.94, 0.14, 6.07, -0.00, 0.11, 18.0686, 2.8634, 8.6801, 10.7517, nan, -0.0139, 3.3730, -0.0000, 0
181.0700, 1.17, 4.00, 0.14, 5.56, 0.40, 5.65, 0.55, 4.94, 0.13, 6.21, 0.00, -5.97, 0.14, 6.09, -0.00, 0.11, 18.2812, 3.1758, 8.7868, 10.6540, nan, -0.0140, 3.3462, -0.0000, 0
182.4640, 1.18, 4.00, 0.17, 5.48, 0.40, 5.63, 0.55, 4.97, 0.13, 6.21, 0.00, -5.99, 0.14, 6.09, -0.00, 0.05, 18.3874, 3.6916, 8.7184, 10.7127, nan, -0.0139, 3.3333, -0.0000, 0
183.8590, 1.18, 4.05, 0.20, 5.44, 0.40, 5.66, 0.55, 4.94, 0.13, 6.20, 0.00, -5.94, 0.14, 6.05, -0.00, 0.08, 18.6717, 4.3713, 8.7624, 10.6344, nan, -0.0138, 3.2532, -0.0000, 0
185.2520, 1.18, 4.08, 0.24, 5.42, 0.41, 5.63, 0.55, 4.92, 0.13, 6.20, 0.00, -5.97, 0.14, 6.07, -0.00, 0.04, 18.8466, 5.1332, 9.0999, 10.5953, nan, -0.0139, 3.3349, -0.0000, 0
186.6470, 1.18, 4.14, 0.28, 5.41, 0.44, 5.57, 0.55, 4.96, 0.13, 6.20, 0.00, -5.99, 0.14, 6.09, -0.00, 0.07, 19.1324, 5.9360, 9.6142, 10.7225, nan, -0.0140, 3.3289, -0.0000, 0
188.0410, 1.18, 4.12, 0.32, 5.41, 0.48, 5.53, 0.57, 4.93, 0.13, 6.25, 0.00, -5.99, 0.14, 6.09, -0.00, 0.03, 19.0441, 6.7593, 10.3871, 11.0612, nan, -0.0140, 3.2775, -0.0000, 0
189.4350, 1.18, 4.11, 0.36, 5.40, 0.52, 5.52, 0.60, 4.91, 0.13, 6.23, 0.00, -6.00, 0.14, 6.15, -0.00, 0.02, 19.0000, 7.5928, 11.1172, 11.5745, nan, -0.0140, 3.3268, -0.0000, 0
190.8290, 1.18, 4.10, 0.40, 5.35, 0.53, 5.51, 0.64, 4.86, 0.13, 6.26, 0.00, -6.00, 0.14, 6.07, -0.00, 0.01, 18.9780, 8.3457, 11.4823, 12.0827, nan, -0.0141, 3.2500, -0.0000, 0
192.2240, 1.18, 4.05, 0.44, 5.28, 0.54, 5.50, 0.67, 4.83, 0.13, 6.28, 0.00, -6.00, 0.14, 6.09, -0.00, 0.00, 18.7358, 9.0426, 11.6649, 12.7119, nan, -0.0141, 3.2380, -0.0000, 0
193.6170, 1.18, 4.03, 0.48, 5.29, 0.55, 5.50, 0.71, 4.71, 0.13, 6.24, 0.00, -6.00, 0.14, 6.04, -0.00, 0.05, 18.6148, 9.8987, 11.7983, 13.1080, nan, -0.0141, 3.2526, -0.0000, 0
195.0120, 1.18, 4.06, 0.52, 5.24, 0.55, 5.50, 0.75, 4.66, 0.13, 6.27, 0.00, -5.95, 0.14, 6.02, -0.00, 0.08, 18.7855, 10.6316, 11.8229, 13.6654, nan, -0.0139, 3.2597, -0.0000, 0
196.4060, 1.18, 4.13, 0.56, 5.22, 0.57, 5.45, 0.77, 4.73, 0.13, 6.29, 0.00, -5.97, 0.14, 6.11, -0.00, 0.09, 19.1019, 11.4043, 12.1916, 14.2908, nan, -0.0140, 3.3176, -0.0000, 0
197.8010, 1.18, 4.07, 0.58, 5.21, 0.61, 5.48, 0.78, 4.76, 0.13, 6.24, 0.00, -5.99, 0.14, 6.06, -0.00, 0.14, 18.7977, 11.7500, 12.9649, 14.5659, nan, -0.0140, 3.2454, -0.0000, 0
199.1940, 1.18, 4.08, 0.59, 5.21, 0.62, 5.44, 0.79, 4.78, 0.13, 6.32, 0.00, -5.94, 0.14, 6.13, -0.00, 0.17, 18.8769, 11.9634, 13.2268, 14.7410, nan, -0.0139, 3.3106, -0.0000, 0
200.5890, 1.18, 4.04, 0.59, 5.20, 0.63, 5.42, 0.79, 4.79, 0.13, 6.36, 0.00, -5.97, 0.14, 6.11, -0.00, 0.14, 18.6854, 12.0295, 13.3155, 14.8285, nan, -0.0140, 3.3151, -0.0000, 0
201.9830, 1.18, 3.97, 0.60, 5.25, 0.63, 5.41, 0.79, 4.75, 0.13, 6.23, 0.00, -5.94, 0.14, 6.06, -0.00, 0.17, 18.3584, 12.2202, 13.4021, 14.6803, nan, -0.0139, 3.2910, -0.0000, 0
203.3770, 1.18, 3.94, 0.60, 5.23, 0.63, 5.45, 0.79, 4.77, 0.13, 6.22, 0.00, -5.97, 0.14, 6.13, -0.00, 0.08, 18.1951, 12.1985, 13.5265, 14.7607, nan, -0.0139, 3.2851, -0.0000, 0
204.7710, 1.18, 3.97, 0.60, 5.26, 0.64, 5.43, 0.79, 4.74, 0.13, 6.21, 0.00, -5.98, 0.14, 6.11, -0.00, 0.14, 18.3444, 12.3046, 13.4654, 14.6837, nan, -0.0140, 3.3040, -0.0000, 0
206.1660, 1.18, 4.03, 0.60, 5.23, 0.64, 5.41, 0.79, 4.77, 0.13, 6.15, 0.00, -5.94, 0.14, 6.16, -0.00, 0.07, 18.6501, 12.2408, 13.4348, 14.7624, nan, -0.0139, 3.3884, -0.0000, 0
207.5590, 1.18, 4.07, 0.60, 5.22, 0.64, 5.41, 0.79, 4.78, 0.13, 6.23, 0.00, -5.97, 0.14, 6.18, -0.00, 0.04, 18.8030, 12.1680, 13.4195, 14.8017, nan, -0.0139, 3.3821, -0.0000, 0
208.9530, 1.18, 4.03, 0.60, 5.26, 0.64, 5.40, 0.79, 4.79, 0.13, 6.26, 0.00, -5.94, 0.14, 6.09, -0.00, 0.02, 18.6484, 12.2896, 13.4119, 14.8588, nan, -0.0138, 3.3715, -0.0000, 0
210.3480, 1.18, 4.02, 0.60, 5.23, 0.64, 5.45, 0.79, 4.80, 0.13, 6.23, 0.00, -5.97, 0.14, 6.04, -0.00, 0.06, 18.5710, 12.2332, 13.5750, 14.8874, nan, -0.0140, 3.2724, -0.0000, 0
211.7410, 1.18, 4.01, 0.60, 5.21, 0.64, 5.43, 0.79, 4.80, 0.13, 6.27, 0.00, -5.98, 0.14, 6.07, -0.00, 0.03, 18.5324, 12.2050, 13.4895, 14.8642, nan, -0.0140, 3.3447, -0.0000, 0
213.1360, 1.18, 4.00, 0.60, 5.21, 0.64, 5.46, 0.79, 4.80, 0.13, 6.23, 0.00, -5.99, 0.14, 6.09, -0.00, 0.06, 18.5131, 12.1504, 13.5717, 14.8901, nan, -0.0139, 3.2855, -0.0000, 0
214.5300, 1.18, 4.00, 0.60, 5.25, 0.64, 5.48, 0.79, 4.80, 0.13, 6.27, 0.00, -6.00, 0.14, 6.09, -0.00, 0.08, 18.5034, 12.2807, 13.6127, 14.8656, nan, -0.0140, 3.2558, -0.0000, 0
215.9240, 1.18, 4.05, 0.60, 5.23, 0.64, 5.44, 0.79, 4.80, 0.13, 6.28, 0.00, -5.95, 0.14, 6.10, -0.00, 0.04, 18.7298, 12.2288, 13.5085, 14.8533, nan, -0.0137, 3.2877, -0.0000, 0
217.3180, 1.18, 4.08, 0.60, 5.21, 0.64, 5.47, 0.79, 4.80, 0.13, 6.29, 0.00, -5.97, 0.14, 6.15, -0.00, 0.07, 18.8429, 12.2028, 13.5797, 14.8471, nan, -0.0139, 3.2835, -0.0000, 0
218.7130, 1.18, 3.94, 0.60, 5.26, 0.64, 5.44, 0.79, 4.80, 0.13, 6.25, 0.00, -5.94, 0.14, 6.02, -0.00, 0.04, 18.2061, 12.2663, 13.5341, 14.8441, nan, -0.0138, 3.2019, -0.0000, 0
220.1060, 1.18, 4.07, 0.60, 5.23, 0.64, 5.47, 0.79, 4.80, 0.13, 6.22, 0.00, -5.97, 0.14, 6.06, -0.00, 0.02, 18.8121, 12.1809, 13.6363, 14.8425, nan, -0.0140, 3.2625, -0.0000, 0
221.5010, 1.18, 4.08, 0.60, 5.21, 0.64, 5.43, 0.79, 4.80, 0.13, 6.21, 0.00, -5.93, 0.14, 6.08, -0.00, 0.06, 18.8839, 12.1789, 13.5624, 14.8793, nan, -0.0139, 3.2928, -0.0000, 0
222.8950, 1.18, 4.04, 0.60, 5.21, 0.64, 5.47, 0.79, 4.80, 0.13, 6.21, 0.00, -5.97, 0.14, 6.09, -0.00, 0.13, 18.6888, 12.1373, 13.6504, 14.8601, nan, -0.0140, 3.2594, -0.0000, 0
224.2890, 1.18, 4.07, 0.60, 5.20, 0.64, 5.48, 0.79, 4.80, 0.13, 6.15, 0.00, -5.98, 0.14, 6.10, -0.00, 0.11, 18.8225, 12.1569, 13.6084, 14.8506, nan, -0.0140, 3.2429, -0.0000, 0
225.6830, 1.18, 4.14, 0.60, 5.25, 0.63, 5.49, 0.79, 4.80, 0.13, 6.23, 0.00, -5.99, 0.14, 6.15, -0.00, 0.11, 19.1203, 12.2839, 13.5873, 14.8833, nan, -0.0140, 3.2609, -0.0000, 0
227.0780, 1.18, 4.17, 0.60, 5.33, 0.64, 5.45, 0.79, 4.80, 0.13, 6.31, 0.00, -6.00, 0.14, 6.12, -0.00, 0.10, 19.2693, 12.4645, 13.5380, 14.8997, nan, -0.0141, 3.2904, -0.0000, 0
228.4710, 1.18, 4.08, 0.60, 5.26, 0.64, 5.42, 0.79, 4.75, 0.13, 6.31, 0.00, -6.00, 0.14, 6.06, -0.00, 0.10, 18.8815, 12.3207, 13.5133, 14.7158, nan, -0.0141, 3.2789, -0.0000, 0
229.8660, 1.18, 3.99, 0.60, 5.23, 0.63, 5.41, 0.79, 4.77, 0.13, 6.25, 0.00, -6.00, 0.14, 6.08, -0.00, 0.10, 18.4565, 12.2486, 13.4166, 14.7784, nan, -0.0141, 3.3009, -0.0000, 0
231.2600, 1.18, 4.05, 0.60, 5.22, 0.64, 5.41, 0.79, 4.74, 0.13, 6.18, 0.00, -5.95, 0.14, 6.04, -0.00, 0.05, 18.7062, 12.2128, 13.4103, 14.6551, nan, -0.0139, 3.2839, -0.0000, 0
232.6540, 1.18, 4.02, 0.60, 5.21, 0.64, 5.50, 0.79, 4.77, 0.13, 6.24, 0.00, -5.97, 0.14, 6.12, -0.00, 0.03, 18.5999, 12.1541, 13.6554, 14.7481, nan, -0.0140, 3.3299, -0.0000, 0
234.0480, 1.18, 4.01, 0.60, 5.25, 0.64, 5.50, 0.79, 4.78, 0.13, 6.27, 0.00, -5.99, 0.14, 6.11, -0.00, 0.01, 18.5468, 12.2825, 13.6546, 14.8320, nan, -0.0140, 3.3266, -0.0000, 0
235.4430, 1.18, 3.96, 0.60, 5.23, 0.63, 5.45, 0.79, 4.79, 0.13, 6.23, 0.00, -5.99, 0.14, 6.11, -0.00, 0.06, 18.2891, 12.1891, 13.4872, 14.8740, nan, -0.0139, 3.3232, -0.0000, 0
236.8360, 1.18, 4.03, 0.60, 5.21, 0.63, 5.43, 0.79, 4.80, 0.13, 6.27, 0.00, -6.00, 0.14, 6.05, -0.00, 0.08, 18.6226, 12.1828, 13.4457, 14.8575, nan, -0.0140, 3.2481, -0.0000, 0
238.2310, 1.18, 3.96, 0.60, 5.21, 0.63, 5.41, 0.79, 4.80, 0.13, 6.23, 0.00, -6.00, 0.14, 6.13, -0.00, 0.09, 18.3272, 12.1392, 13.4250, 14.8868, nan, -0.0139, 3.3603, -0.0000, 0
239.6250, 1.18, 3.93, 0.60, 5.20, 0.64, 5.46, 0.79, 4.80, 0.13, 6.27, 0.00, -6.00, 0.14, 6.06, -0.00, 0.04, 18.1793, 12.1579, 13.5817, 14.9013, nan, -0.0140, 3.3137, -0.0000, 0
241.0190, 1.18, 3.92, 0.60, 5.25, 0.64, 5.53, 0.79, 4.80, 0.13, 6.28, 0.00, -5.95, 0.14, 6.03, -0.00, 0.02, 18.1054, 12.2843, 13.7849, 14.8711, nan, -0.0139, 3.3372, -0.0000, 0
242.4130, 1.18, 3.86, 0.60, 5.23, 0.64, 5.51, 0.79, 4.80, 0.13, 6.19, 0.00, -5.97, 0.14, 6.07, -0.00, 0.01, 17.8374, 12.2305, 13.7179, 14.8561, nan, -0.0140, 3.3300, -0.0000, 0
243.8070, 1.18, 3.83, 0.60, 5.21, 0.63, 5.51, 0.79, 4.80, 0.13, 6.25, 0.00, -5.99, 0.14, 6.13, -0.00, 0.06, 17.7034, 12.1631, 13.6422, 14.8860, nan, -0.0139, 3.3530, -0.0000, 0
245.2010, 1.18, 3.76, 0.60, 5.31, 0.64, 5.50, 0.79, 4.80, 0.13, 6.32, 0.00, -5.94, 0.14, 6.12, -0.00, 0.08, 17.4053, 12.4042, 13.6903, 14.8635, nan, -0.0139, 3.2897, -0.0000, 0
246.5950, 1.18, 3.68, 0.60, 5.30, 0.64, 5.45, 0.79, 4.80, 0.13, 6.31, 0.00, -5.92, 0.14, 6.06, -0.00, 0.04, 17.0250, 12.4077, 13.5473, 14.8523, nan, -0.0139, 3.2784, -0.0000, 0
247.9900, 1.18, 3.74, 0.60, 5.30, 0.64, 5.48, 0.79, 4.80, 0.13, 6.26, 0.00, -5.96, 0.14, 6.08, -0.00, 0.02, 17.2972, 12.4093, 13.6427, 14.8467, nan, -0.0140, 3.2991, -0.0000, 0
249.3830, 1.18, 3.87, 0.60, 5.30, 0.64, 5.44, 0.79, 4.80, 0.13, 6.28, 0.00, -5.98, 0.14, 6.04, -0.00, 0.01, 17.8955, 12.4102, 13.5235, 14.8439, nan, -0.0139, 3.2830, -0.0000, 0
250.7770, 1.18, 3.84, 0.60, 5.30, 0.64, 5.47, 0.79, 4.80, 0.13, 6.34, 0.00, -5.99, 0.14, 6.07, -0.00, 0.00, 17.7324, 12.4107, 13.5888, 14.8799, nan, -0.0140, 3.2548, -0.0000, 0
252.1720, 1.18, 3.82, 0.60, 5.35, 0.64, 5.33, 0.79, 4.80, 0.13, 6.32, 0.00, -6.00, 0.14, 6.03, -0.00, 0.00, 17.6508, 12.5279, 13.2485, 14.8605, nan, -0.0140, 3.2139, -0.0000, 0
253.5650, 1.18, 3.86, 0.60, 5.33, 0.64, 5.27, 0.79, 4.80, 0.13, 6.21, 0.00, -5.95, 0.14, 6.07, -0.00, 0.00, 17.8412, 12.4289, 13.1190, 14.8882, nan, -0.0139, 3.2200, -0.0000, 0
254.9600, 1.18, 3.88, 0.60, 5.26, 0.64, 5.23, 0.79, 4.80, 0.13, 6.20, 0.00, -5.97, 0.14, 6.08, -0.00, 0.00, 17.9363, 12.2622, 13.0135, 14.9021, nan, -0.0140, 3.2232, -0.0000, 0
256.3540, 1.18, 3.89, 0.60, 5.23, 0.64, 5.27, 0.79, 4.80, 0.13, 6.20, 0.00, -5.94, 0.14, 6.09, -0.00, 0.05, 17.9839, 12.1789, 13.0842, 14.8716, nan, -0.0139, 3.2246, -0.0000, 0
257.7490, 1.18, 3.94, 0.60, 5.27, 0.64, 5.23, 0.79, 4.80, 0.13, 6.30, 0.00, -5.97, 0.14, 6.05, -0.00, 0.08, 18.2389, 12.2950, 13.0368, 14.8563, nan, -0.0140, 3.2925, -0.0000, 0
259.1420, 1.18, 3.97, 0.60, 5.33, 0.64, 5.22, 0.79, 4.80, 0.13, 6.35, 0.00, -5.98, 0.14, 6.12, -0.00, 0.04, 18.3663, 12.4701, 13.0131, 14.8861, nan, -0.0139, 3.2859, -0.0000, 0
260.5370, 1.18, 3.99, 0.60, 5.32, 0.64, 5.26, 0.79, 4.80, 0.12, 6.28, 0.00, -5.99, 0.14, 6.06, -0.00, 0.07, 18.4300, 12.3983, 13.0434, 14.9011, nan, -0.0139, 3.2297, -0.0000, 0
261.9310, 1.18, 3.89, 0.60, 5.31, 0.63, 5.23, 0.79, 4.80, 0.13, 6.34, 0.00, -6.00, 0.14, 6.13, -0.00, 0.08, 17.9997, 12.4046, 12.9352, 14.8709, nan, -0.0140, 3.3029, -0.0000, 0
263.3250, 1.19, 3.85, 0.60, 5.35, 0.63, 5.21, 0.79, 4.80, 0.13, 6.22, 0.00, -6.00, 0.14, 6.12, -0.00, 0.04, 17.8141, 12.5248, 12.8810, 14.8560, nan, -0.0140, 3.2645, -0.0000, 0
264.7190, 1.18, 3.82, 0.60, 5.33, 0.63, 5.26, 0.79, 4.80, 0.13, 6.16, 0.00, -6.00, 0.14, 6.06, -0.00, 0.07, 17.6917, 12.4679, 12.9772, 14.8485, nan, -0.0140, 3.2657, -0.0000, 0
266.1140, 1.18, 3.81, 0.60, 5.26, 0.64, 5.28, 0.79, 4.80, 0.13, 6.18, 0.00, -6.00, 0.14, 6.08, -0.00, 0.09, 17.6306, 12.3223, 13.1080, 14.8447, nan, -0.0141, 3.2945, -0.0000, 0
267.5070, 1.18, 3.91, 0.60, 5.28, 0.63, 5.24, 0.79, 4.80, 0.13, 6.29, 0.00, -5.95, 0.14, 6.14, -0.00, 0.09, 18.0622, 12.3244, 12.9673, 14.8804, nan, -0.0139, 3.2868, -0.0000, 0
268.9020, 1.18, 3.85, 0.60, 5.29, 0.63, 5.32, 0.79, 4.80, 0.13, 6.29, 0.00, -5.97, 0.14, 6.07, -0.00, 0.05, 17.8157, 12.3677, 13.1860, 14.8607, nan, -0.0139, 3.2769, -0.0000, 0
270.2960, 1.18, 3.78, 0.60, 5.30, 0.63, 5.31, 0.79, 4.80, 0.13, 6.25, 0.00, -5.99, 0.14, 6.13, -0.00, 0.02, 17.4614, 12.3893, 13.1703, 14.8884, nan, -0.0137, 3.2781, -0.0000, 0
271.6900, 1.18, 3.79, 0.60, 5.30, 0.64, 5.35, 0.79, 4.80, 0.13, 6.07, 0.00, -5.99, 0.14, 6.02, -0.00, 0.01, 17.5155, 12.4001, 13.2874, 14.9022, nan, -0.0139, 3.1992, -0.0000, 0
273.0840, 1.18, 3.74, 0.60, 5.30, 0.64, 5.33, 0.80, 4.80, 0.13, 6.24, 0.00, -5.95, 0.14, 6.06, -0.00, 0.01, 17.3113, 12.4055, 13.2211, 14.9091, nan, -0.0139, 3.2125, -0.0000, 0
274.4790, 1.18, 3.77, 0.60, 5.25, 0.63, 5.31, 0.80, 4.80, 0.13, 6.27, 0.00, -5.92, 0.14, 6.13, -0.00, 0.00, 17.4403, 12.2911, 13.1473, 14.9501, nan, -0.0138, 3.2459, -0.0000, 0
275.8720, 1.18, 3.79, 0.60, 5.27, 0.63, 5.31, 0.80, 4.80, 0.13, 6.08, 0.00, -5.91, 0.14, 6.11, -0.00, 0.05, 17.5048, 12.3510, 13.1510, 14.9330, nan, -0.0138, 3.3314, -0.0000, 0
277.2670, 1.18, 3.79, 0.60, 5.24, 0.64, 5.25, 0.80, 4.80, 0.13, 6.14, 0.00, -5.96, 0.14, 6.06, -0.00, 0.08, 17.5371, 12.2640, 13.0702, 14.9621, nan, -0.0139, 3.2992, -0.0000, 0
278.6610, 1.18, 3.80, 0.60, 5.27, 0.64, 5.28, 0.79, 4.80, 0.12, 6.12, 0.00, -5.98, 0.14, 6.08, -0.00, 0.09, 17.5532, 12.3374, 13.1125, 14.9016, nan, -0.0140, 3.3096, -0.0000, 0
280.0550, 1.18, 3.80, 0.60, 5.23, 0.64, 5.24, 0.80, 4.80, 0.12, 6.11, 0.00, -5.94, 0.14, 6.04, -0.00, 0.04, 17.5614, 12.2571, 13.0509, 14.9088, nan, -0.0139, 3.2414, -0.0000, 0
281.4490, 1.18, 3.70, 0.60, 5.32, 0.64, 5.22, 0.79, 4.70, 0.13, 6.06, 0.00, -5.92, 0.14, 6.02, -0.00, 0.07, 17.1032, 12.4512, 13.0201, 14.5657, nan, -0.0139, 3.2542, -0.0000, 0
282.8440, 1.18, 3.70, 0.60, 5.31, 0.64, 5.26, 0.79, 4.65, 0.13, 6.28, 0.00, -5.96, 0.14, 6.06, -0.00, 0.09, 17.1051, 12.4310, 13.0889, 14.4303, nan, -0.0140, 3.2886, -0.0000, 0
284.2370, 1.18, 3.75, 0.60, 5.25, 0.64, 5.33, 0.79, 4.73, 0.13, 6.29, 0.00, -5.98, 0.14, 6.03, -0.00, 0.04, 17.3371, 12.3040, 13.2467, 14.6732, nan, -0.0140, 3.2778, -0.0000, 0
285.6310, 1.18, 3.77, 0.60, 5.28, 0.64, 5.31, 0.80, 4.71, 0.13, 6.24, 0.00, -5.94, 0.14, 6.06, -0.00, 0.02, 17.4532, 12.3575, 13.2022, 14.6761, nan, -0.0138, 3.2519, -0.0000, 0
287.0260, 1.18, 3.84, 0.60, 5.24, 0.64, 5.31, 0.79, 4.66, 0.13, 6.07, 0.00, -5.97, 0.14, 6.08, -0.00, 0.06, 17.7424, 12.2671, 13.1801, 14.4496, nan, -0.0139, 3.2391, -0.0000, 0
